종사자수_총소계,연간급여_합계,건물소유면적,건물임차면적,건물무상면적,건물합계면적,매출액,영업비용,인건비,임차료,기타영업비용,영업이익,사업체승수,종사자승수,매출액승수
49,105,,342,,342,72,218,107,0,111,-146,3.94595,3.60105,3.7406611
26,503,2937,,,2937,1993,2138,598,251,1289,-145,1,1,1
31,581,,3000,,3000,1751,1896,650,32,1214,-145,1.5,1.57143,1.578502
22,382,825,,,825,1076,1221,441,39,741,-145,1,1,1
40,308,,205,,205,1136,1280,340,1,939,-144,1.05556,1.04789,1.1250547
19,125,264,,,264,540,684,147,80,457,-144,4.72222,4.25726,3.6092322
12,260,6025,,,6025,691,834,301,0,533,-143,1.16667,1.20779,1.0453301
14,222,,149,,149,960,1102,222,125,755,-142,1.66667,1.48936,1.3888889
8,285,,495,,495,5578,5718,391,671,4656,-140,6.25,6.34,3.9064666
12,299,3591,,,3591,1342,1482,332,513,637,-140,1,1,1
11,269,2395,,,2395,700,840,274,373,193,-140,1,1,1
11,331,330,,,330,4241,4380,411,17,3952,-139,5.76923,5.21765,3.3873189
42,477,6950,,,6950,1891,2029,568,239,1222,-138,1,1,1
39,559,16591,,,16591,1687,1825,625,30,1170,-138,1,1,1
21,276,,950,,950,975,1113,295,106,712,-138,1,1,1
24,698,3598,,,3598,2364,2501,795,210,1496,-137,1,1,1
51,2540,1320,,,1320,8382,8519,2862,386,5271,-137,1,1,1
4,36,155,,,155,122,257,68,0,189,-135,30.40426,23.2087,10.8808706
41,168,,73,,73,220,355,176,0,179,-135,1,1,1
10,230,5950,,,5950,511,645,248,,397,-134,1,1,1
21,464,5312,,,5312,1840,1974,552,232,1190,-134,1,1,1
81,2378,10262,,,10262,5476,5610,2790,0,2820,-134,1,1,1
16,353,,297,,297,1686,1820,411,171,1238,-134,7.9375,7.21429,6.1277767
6,178,,50,,50,600,733,228,99,406,-133,9.5,8.98,7.6491433
26,820,,582,,582,2913,3046,962,1076,1008,-133,1,1,1
18,376,,660,,660,1469,1601,383,103,1115,-132,2.2,1.9625,1.22394
10,279,,132,,132,1453,1585,320,92,1173,-132,11.07895,11.43788,10.5782991
59,408,,401,,401,1585,1716,420,1,1295,-131,1,1,1
6,264,,59,,59,230,360,270,9,81,-130,3,3.16667,1.8695652
29,369,5597,,,5597,3556,3685,465,67,3153,-129,1.8,1.66187,1.5455698
15,184,330,,,330,203,332,196,34,102,-129,1,1,1
3,147,,19,,19,254,382,150,5,227,-128,169.2,116.53333,104.211465
5,129,2196,,,2196,63,191,129,0,62,-128,1,1,1
29,93,,198,,198,64,192,94,0,98,-128,2.06977,1.88549,2.1407175
17,739,,856,,856,4188,4316,895,72,3349,-128,27.06897,25.94778,21.0427541
12,270,1100,,,1100,1212,1339,300,463,576,-127,2.11111,1.97391,2.0754597
16,271,4950,,,4950,1213,1340,301,463,576,-127,2.11111,1.97391,2.0754597
14,634,,66,,66,1458,1585,649,66,870,-127,5.28571,4.68041,6.7551271
55,153,,128,,128,141,268,179,3,86,-127,1,1,1
10,267,4290,,,4290,1196,1321,296,457,568,-125,1,1,1
3,147,,66,,66,259,384,152,43,189,-125,59.17073,42.79208,24.6031684
25,282,,330,,330,967,1091,302,157,632,-124,6.06061,5.15775,4.8206728
10,350,,330,,330,3455,3579,369,635,2575,-124,7.92308,7.91071,4.161237
14,503,,149,,149,1394,1517,527,157,833,-123,27.33333,26.05932,25.3995164
53,592,,295,,295,1390,1513,670,154,689,-123,1,1,1
87,713,,330,,330,2852,2975,772,1,2202,-123,1,1,1
55,2280,,660,,660,7527,7649,2569,347,4733,-122,1,1,1
7,201,952,,,952,1005,1127,243,36,848,-122,1,1,1
78,2531,86957,,,86957,12486,12607,2962,1132,8513,-121,1,1,1
9,252,,264,,264,1308,1429,289,83,1057,-121,30.54545,29.55028,23.3176747
20,490,6552,,,6552,1514,1635,617,0,1018,-121,1,1,1
13,310,,185,,185,1068,1189,347,99,743,-121,7.9375,7.21429,6.1277767
8,107,,231,,231,482,602,159,38,405,-120,4.4,4.35385,3.9174372
27,403,,137,,137,1732,1852,491,341,1020,-120,1,1,1
5,78,,99,,99,125,245,79,35,131,-120,40.19672,39.12871,30.5730263
13,526,,456,,456,1437,1557,548,77,932,-120,31.89474,29.84706,19.9387375
21,609,16862,,,16862,2061,2181,693,183,1305,-120,1,1,1
6,241,,33,,33,210,329,246,8,75,-119,17.66667,17.31973,14.2046248
10,370,7750,,,7750,1140,1259,421,86,752,-119,1,1,1
4,57,,,,,18,136,58,40,38,-118,49.62857,38.95,18.9473352
23,575,1818,,,1818,3164,3282,715,1362,1205,-118,1,1,1
62,1069,8618,,,8618,4692,4809,1224,231,3354,-117,1,1,1
6,228,,198,,198,3534,3651,305,113,3233,-117,77.11864,74.42162,46.338742
28,512,,924,,924,2127,2244,590,166,1488,-117,1.44444,1.34926,1.6625681
25,586,1294,,,1294,1358,1474,587,1,886,-116,3.66667,3.43523,2.6749084
17,327,,1160,,1160,3231,3347,345,594,2408,-116,7.92308,7.91071,4.161237
4,120,,363,,363,641,756,122,156,478,-115,15.33333,11.78261,5.2750592
11,248,,462,,462,1096,1211,273,160,778,-115,5.15385,4.9521,5.1958278
5,96,,320,,320,251,366,98,0,268,-115,20.93939,21.63684,17.6281158
15,384,,,,,3695,3809,522,64,3223,-114,1,1,1
21,263,,363,,363,759,872,265,72,535,-113,1,1,1
11,288,,148,,148,992,1105,323,92,690,-113,7.9375,7.21429,6.1277767
8,149,,248,,248,313,426,159,0,267,-113,10.74194,11.42391,8.9645674
8,229,,50,,50,570,683,267,107,309,-113,17.94118,16.77576,12.1740972
6,100,,198,,198,823,935,117,38,780,-112,4.02564,3.5914,2.9450668
95,2071,,22295,,22295,6839,6950,2334,315,4301,-111,1,1,1
6,215,1347,,,1347,386,497,227,0,270,-111,6.75,6.69388,6.2346786
6,190,2238,,,2238,1200,1310,248,0,1062,-110,1.16667,1.23684,1.2685046
11,199,6930,,,6930,530,640,231,0,409,-110,1,1,1
21,595,6086,,,6086,1608,1717,648,0,1069,-109,1,1,1
68,1563,,1485,,1485,5386,5494,1748,49,3697,-108,1,1,1
6,195,99,99,,198,283,391,202,8,181,-108,1.28571,1.25,1.5100517
7,174,,23,,23,435,543,198,13,332,-108,8.54167,8.67785,7.2898336
17,229,,2079,,2079,674,782,273,284,225,-108,1,1,1
39,608,,948,,948,1136,1244,629,140,475,-108,3.94595,3.60105,3.7406611
24,261,,546,,546,804,912,278,123,511,-108,1.1875,1.17828,1.1230934
4,76,,165,,165,218,326,89,28,209,-108,77.82292,67.19913,61.7123326
63,2002,,396,,396,6611,6718,2256,305,4157,-107,1,1,1
24,360,,118,,118,1545,1652,439,305,908,-107,1.14815,1.13237,1.1432839
68,2093,,4129,,4129,9250,9356,2653,0,6703,-106,1,1,1
3,36,282,,,282,167,273,44,30,199,-106,27.08696,24.01031,13.2149349
32,917,,825,,825,3154,3259,1022,455,1782,-105,2.28571,2.19666,1.920066
6,213,,330,,330,4182,4287,292,503,3492,-105,1.5,1.72727,1.3316015
6,213,,146,,146,4182,4287,292,503,3492,-105,30.54545,29.55028,23.3176747
15,92,,660,,660,616,721,96,164,461,-105,5.22727,4.87584,3.6132908
258,1662,20044,,,20044,5022,5126,1988,214,2924,-104,1,1,1
17,346,,190,,190,1484,1587,422,293,872,-103,2.47059,2.29167,2.0453133
17,476,2300,,,2300,1373,1475,584,13,878,-102,1,1,1
2,67,,495,,495,263,365,71,28,266,-102,11.14286,18.72727,15.5767263
23,344,,247,,247,1479,1581,420,292,869,-102,1.14815,1.13237,1.1432839
3,69,,43,,43,175,277,81,22,174,-102,101.55224,83.1087,58.6437984
23,344,,296,,296,1478,1580,420,291,869,-102,2.64815,2.2866,2.2754565
17,354,900,,,900,1090,1192,417,30,745,-102,1,1,1
38,1238,14001,,,14001,3893,3995,1316,14,2665,-102,1,1,1
23,343,,231,,231,1474,1576,418,291,867,-102,1,1,1
7,113,14134,,,14134,355,456,115,2,339,-101,7.36364,7.85246,7.5273374
23,485,330,,,330,1625,1726,546,119,1061,-101,1.1875,1.17828,1.1230934
20,447,,660,,660,2341,2442,484,139,1819,-101,2,2.11494,2.7820288
54,686,,231,,231,2372,2473,755,359,1359,-101,1,1,1
12,185,,381,,381,464,565,189,32,344,-101,5.28571,5.2766,3.2822824
21,340,,330,,330,1460,1561,415,287,859,-101,1,1,1
5,185,,165,,165,651,751,192,91,468,-100,28.28571,29.47867,17.9893325
5,85,,198,,198,263,363,94,59,210,-100,16.85714,17.87805,7.6257527
25,431,,99,,99,4602,4702,485,1001,3216,-100,2.84615,2.38741,1.9709277
24,439,,544,,544,1824,1924,505,142,1277,-100,1,1,1
11,151,,40,,40,532,632,173,33,426,-100,1.66667,1.82857,1.867111
9,72,7553,0,0,7553,175,274,80,30,164,-99,1,1,1
10,99,,82,,82,925,1024,138,111,775,-99,28.64,28.699,34.3062081
31,774,,990,,990,2234,2333,847,174,1312,-99,1,1,1
22,328,,176,,176,1410,1508,400,278,830,-98,3.78846,3.19694,3.2878759
45,959,996,,,996,2765,2863,1154,600,1109,-98,1,1,1
7,36,,82,,82,152,249,36,6,207,-97,4.61538,4.34615,2.8843222
10,214,,165,,165,493,590,245,70,275,-97,1,1,1
13,159,,561,,561,748,845,169,176,500,-97,3.38889,3.0125,2.9239789
21,184,,249,,249,816,913,189,66,658,-97,1.05556,1.04789,1.1250547
38,1218,,1155,,1155,3449,3545,1327,967,1251,-96,1,1,1
10,253,,330,,330,1207,1303,294,123,886,-96,7.9375,7.21429,6.1277767
10,453,,182,,182,984,1080,468,81,531,-96,1.44444,1.54545,1.5926976
12,434,,165,,165,1076,1171,480,87,604,-95,8.92857,8.88636,10.1998284
34,412,,264,,264,1453,1548,460,126,962,-95,1.61538,1.47105,1.7282891
11,503,,469,,469,1337,1432,548,136,748,-95,5.6,5.20846,5.5730852
17,60,,106,,106,248,343,67,35,241,-95,10.20833,9.52439,10.108537
6,272,,27,,27,676,771,324,61,386,-95,23.39535,22.69259,20.0621759
23,420,,495,,495,1747,1842,484,136,1222,-95,1.66667,1.64248,1.6585385
15,247,,432,,432,1177,1272,287,120,865,-95,7.9375,7.21429,6.1277767
11,264,3300,,,3300,601,695,289,270,136,-94,2.11111,1.97391,2.0754597
17,193,18118,,,18118,557,651,235,5,411,-94,1,1,1
20,478,4849,,,4849,1618,1712,544,144,1024,-94,1,1,1
10,156,,118,,118,705,799,172,57,570,-94,1,1,1
39,463,,356,,356,1769,1863,481,150,1232,-94,1,1,1
17,347,4076,,,4076,574,667,391,1,275,-93,1,1,1
12,291,4354,,,4354,897,990,331,68,591,-93,1.28571,1.25301,1.1801938
19,168,,1800,,1800,1587,1680,196,251,1233,-93,7.92308,7.91071,4.161237
4,26,,181,,181,87,180,26,137,17,-93,34.86364,30.33333,17.610078
21,504,,330,,330,1669,1762,593,211,958,-93,1.25,1.24211,1.2805479
15,202,,330,,330,894,987,223,130,634,-93,5.15385,4.9521,5.1958278
2,70,990,,,990,124,216,93,3,120,-92,42.40625,33.72308,8.0165457
28,468,,130,,130,1555,1647,513,108,1026,-92,2.64815,2.2866,2.2754565
14,241,2475,,,2475,792,884,285,1,598,-92,3.5,3.44118,4.2498542
23,496,230,,,230,2571,2663,633,409,1621,-92,3.83721,3.24536,3.714122
2,86,2100,,,2100,108,200,90,26,84,-92,95,74.80952,92.2119565
12,175,1673,,,1673,308,399,203,7,189,-91,1,1,1
27,617,6309,,,6309,1235,1326,695,36,595,-91,1,1,1
60,1009,,,2867,2867,3587,3678,1177,0,2501,-91,1,1,1
6,77,396,,,396,217,308,82,98,128,-91,8.23529,7.68398,6.265486
6,80,,297,,297,361,451,119,28,304,-90,1.28571,1.25,1.5100517
12,422,,66,,66,917,1007,436,75,496,-90,1.44444,1.54545,1.5926976
14,308,6999,,,6999,909,999,359,3,637,-90,1,1,1
20,299,,300,,300,1285,1374,365,253,756,-89,3.78846,3.19694,3.2878759
20,298,,130,,130,1282,1371,364,253,754,-89,2.64815,2.2866,2.2754565
20,298,,235,,235,1282,1371,364,253,754,-89,1,1,1
20,299,,137,,137,1286,1375,365,253,757,-89,1,1,1
20,298,,265,,265,1281,1370,364,253,753,-89,1,1,1
20,299,,330,,330,1284,1373,365,253,755,-89,1,1,1
6,126,,83,,83,451,539,134,25,380,-88,12.1875,12.2701,8.4880252
17,190,,100,,100,840,928,209,123,596,-88,5.15385,4.9521,5.1958278
7,62,589,,,589,320,408,69,0,339,-88,4.5,4.25,3.50375
44,382,,429,,429,1347,1435,427,116,892,-88,1.61538,1.47105,1.7282891
4,50,,50,,50,1,89,58,23,8,-88,2,1.75,3.562753
38,872,,,,,2776,2863,1178,2,1683,-87,1,1,1
122,1620,,,796,796,5349,5436,1825,247,3364,-87,1,1,1
122,1621,,1500,,1500,5351,5438,1826,247,3365,-87,1,1,1
58,486,,480,,480,1925,2012,513,0,1499,-87,1,1,1
11,187,3880,,,3880,837,924,208,320,396,-87,1,1,1
16,187,2805,,,2805,837,924,208,320,396,-87,1,1,1
123,1633,,926,,926,5392,5479,1840,249,3390,-87,1,1,1
32,373,,323,,323,1317,1403,417,114,872,-86,1.61538,1.47105,1.7282891
20,366,,540,,540,1520,1606,422,119,1065,-86,1,1,1
3,57,,132,,132,123,208,59,37,112,-85,123.125,105.47826,157.7679617
10,399,,198,,198,868,953,413,71,469,-85,1.44444,1.54545,1.5926976
23,293,5834,,,5834,1161,1246,349,146,751,-85,1,1,1
25,820,5417,,,5417,1518,1603,967,43,593,-85,1.6,1.5841,1.532989
19,284,,211,,211,1221,1306,347,241,718,-85,1.25,1.24786,1.3385917
15,10,,1179,,1179,115,200,10,30,160,-85,7.92308,7.91071,4.161237
19,285,,396,,396,1223,1308,348,241,719,-85,1.16667,1.14474,1.1127024
19,284,,242,,242,1218,1302,347,240,715,-84,2.52381,2.23549,2.469637
16,282,8265,0,0,8265,743,827,335,17,475,-84,1,1,1
19,284,,159,,159,1219,1303,347,240,716,-84,1,1,1
16,404,4360,,,4360,2222,2306,503,956,847,-84,1,1,1
117,1554,,2310,,2310,5132,5215,1751,237,3227,-83,1,1,1
76,777,,330,,330,3201,3284,841,478,1965,-83,1,1,1
12,312,,132,,132,632,715,362,27,326,-83,57.625,53.18519,37.9024947
11,175,3300,,,3300,785,867,194,300,373,-82,1,1,1
22,289,,633,,633,931,1013,296,133,584,-82,2.625,2.38912,2.1969506
11,252,1543,82,,1625,776,857,287,59,511,-81,1,1,1
11,48,,62,,62,601,682,51,384,247,-81,5.80769,5.07082,4.6501797
7,56,,105,,105,194,275,59,55,161,-81,27.33333,26.44681,30.7033245
2,,,191,,191,48,128,0,9,119,-80,69.11111,51.55556,60.986413
14,214,,396,,396,695,775,234,64,477,-80,1.5,1.47183,1.2840018
33,321,,281,,281,1267,1347,348,183,816,-80,6.06061,5.15775,4.8206728
9,129,,181,,181,564,644,159,119,366,-80,30.54545,29.55028,23.3176747
10,36,5000,,,5000,6,86,36,,50,-80,1.83333,1.79747,1.2919807
4,103,,132,,132,300,380,123,101,156,-80,124.7625,100.585,79.2999584
6,92,,99,,99,199,279,119,31,129,-80,3.03125,2.88837,2.8498277
3,1,2146,,,2146,20,100,1,,99,-80,64.04762,63.35556,26.3273882
4,77,,165,,165,184,263,86,33,144,-79,30.48148,26.15517,10.4719695
11,201,,132,,132,692,771,225,64,482,-79,7.9375,7.21429,6.1277767
11,87,,,,,429,508,117,53,338,-79,1,1,1
27,323,,561,,561,1056,1135,353,91,691,-79,1,1,1
15,169,1515,,,1515,757,836,188,289,359,-79,2.11111,1.97391,2.0754597
14,321,,132,,132,889,967,337,100,530,-78,27.33333,26.05932,25.3995164
22,262,,165,,165,1127,1205,320,223,662,-78,1,1,1
5,223,,264,,264,869,947,248,203,496,-78,28.16667,29.75758,22.174278
7,61,,99,,99,119,197,61,36,100,-78,30.54545,29.55028,23.3176747
23,429,2100,,,2100,1758,1835,525,82,1228,-77,1.6,1.5841,1.532989
12,92,,495,,495,90,167,92,15,60,-77,4,4.12727,3.8909037
111,1442,,1432,,1432,4762,4839,1625,219,2995,-77,1,1,1
3,42,,132,,132,461,538,53,113,372,-77,291.23684,278.21429,231.4733297
17,254,,271,,271,1091,1167,310,215,642,-76,2.52381,2.23549,2.469637
8,64,,26,,26,90,166,68,1,97,-76,46.91667,46.87919,35.732895
6,97,957,,,957,401,477,106,11,360,-76,10.44444,11.02,8.7598706
5,62,,147,,147,269,345,70,62,213,-76,6.33333,5.81461,4.1795183
12,268,,3237,,3237,768,844,333,214,297,-76,1,1,1
2,7,,66,,66,452,528,7,15,506,-76,12.88571,10.68421,6.5526919
32,630,,13199,,13199,3902,3978,769,3,3206,-76,1,1,1
17,254,,204,,204,1091,1167,310,215,642,-76,2.52381,2.23549,2.469637
12,234,,396,,396,1427,1502,259,123,1120,-75,16.95,16.08835,13.2583069
3,19,,23,,23,122,197,19,58,120,-75,49.64286,44.5,15.6590679
67,514,,510,,510,2197,2271,548,1,1722,-74,1,1,1
4,75,,396,,396,119,193,81,30,82,-74,15.42105,15.85106,14.412844
23,666,,495,,495,2394,2468,747,186,1535,-74,1,1,1
23,537,,660,,660,2157,2231,592,1013,626,-74,1.66667,1.69118,1.3393651
12,67,,2050,,2050,119,192,75,5,112,-73,1.25,1.2,1.3667887
10,246,2874,,,2874,647,720,292,15,413,-73,1,1,1
9,224,,330,,330,864,937,230,39,668,-73,5.05882,4.88034,4.3944745
60,701,,990,,990,3439,3512,779,37,2696,-73,1,1,1
12,155,1656,,,1656,694,767,172,265,330,-73,2.11111,1.97391,2.0754597
17,953,,165,,165,1691,1764,1249,0,515,-73,5.66667,5.07692,4.8621269
76,2360,23798,,,23798,6697,6770,2850,28,3892,-73,1,1,1
12,155,,380,,380,687,759,171,100,488,-72,5.15385,4.9521,5.1958278
94,1541,,,2877,2877,5806,5878,1766,0,4112,-72,1,1,1
102,1354,,674,,674,4473,4545,1526,206,2813,-72,1,1,1
10,155,,231,,231,300,372,160,30,182,-72,1.44444,1.54545,1.5926976
24,420,,660,,660,1277,1349,445,90,814,-72,2.64815,2.2866,2.2754565
102,1355,,778,,778,4474,4546,1527,206,2813,-72,1,1,1
11,294,,149,,149,813,885,308,92,485,-72,27.33333,26.05932,25.3995164
16,239,,239,,239,1028,1099,292,203,604,-71,1,1,1
16,240,,109,,109,1030,1101,293,203,605,-71,2.52381,2.23549,2.469637
16,239,,264,,264,1027,1098,292,202,604,-71,1,1,1
16,239,,219,,219,1027,1098,292,202,604,-71,2.47059,2.29167,2.0453133
16,239,,230,,230,1027,1098,292,202,604,-71,1.2,1.18571,1.0912384
10,85,,,,,543,614,99,12,503,-71,1,1,1
98,1301,,2402,,2402,4296,4366,1466,198,2702,-70,1,1,1
5,142,,53,,53,265,335,161,19,155,-70,19.13793,19.20942,16.4965915
10,176,,231,,231,965,1035,181,24,830,-70,4.35714,4.5119,6.9813639
16,236,,,147,147,1013,1083,287,200,596,-70,1.5,1.46154,1.4783684
53,1293,5600,,,5600,4266,4336,1456,196,2684,-70,1,1,1
10,314,,462,,462,1504,1574,346,196,1032,-70,8.66667,7.77419,6.6313153
31,695,,8856,,8856,1710,1780,778,147,855,-70,1,1,1
4,37,,99,,99,278,348,42,78,228,-70,85.25,70.8,72.3915683
11,146,1643,,,1643,656,725,162,251,312,-69,1,1,1
15,233,1023,,,1023,612,681,276,14,391,-69,1,1,1
10,326,,83,,83,708,777,337,58,382,-69,1.44444,1.54545,1.5926976
9,54,,116,,116,515,584,69,20,495,-69,6.13043,5.78912,4.5851494
50,411,,669,,669,1647,1716,430,1,1285,-69,1,1,1
12,251,,132,,132,1597,1665,292,203,1170,-68,11.76471,10.30213,9.8411458
8,154,,462,,462,706,774,174,73,527,-68,8.23529,7.68398,6.265486
56,460,,297,,297,1828,1896,480,0,1416,-68,1,1,1
5,35,,19,,19,346,414,37,7,370,-68,20.93939,21.63684,17.6281158
12,322,,99,,99,700,768,333,58,377,-68,1.44444,1.54545,1.5926976
4,22,2996,,,2996,223,291,26,32,233,-68,34.86364,30.33333,17.610078
5,88,281,,,281,361,429,97,10,322,-68,10.44444,11.02,8.7598706
5,113,,1300,,1300,170,238,113,68,57,-68,8.33333,8.11111,14.6297229
13,182,,136,,136,450,518,193,98,227,-68,3.42857,3.47561,2.8882653
10,119,,155,,155,485,553,135,0,418,-68,2.29167,2.11838,1.7883979
12,109,,,,,510,578,118,38,422,-68,1,1,1
14,409,,86,,86,1515,1583,480,134,969,-68,2,2.0493,1.7454795
10,78,4847,,,4847,196,263,81,,182,-67,5.57143,5.6747,6.1174591
15,224,,597,,597,963,1030,274,190,566,-67,2.47059,2.29167,2.0453133
15,224,,187,,187,963,1030,274,190,566,-67,7.58,7.31534,7.5550585
15,224,,166,,166,961,1028,273,189,566,-67,2.47059,2.29167,2.0453133
11,145,,660,,660,643,710,160,94,456,-67,5.15385,4.9521,5.1958278
15,225,,165,,165,968,1035,275,191,569,-67,2.52381,2.23549,2.469637
2,48,6000,,,6000,6,73,48,,25,-67,1.85714,1.57895,1.0399952
15,224,,264,,264,961,1028,273,189,566,-67,2,1.89908,2.0026539
45,1675,,1500,,1500,5127,5193,1780,50,3363,-66,1.75,1.76052,1.5218607
5,50,,,,,49,115,52,0,63,-66,25.91667,24.17949,29.6026966
20,186,4518,,,4518,531,597,218,10,369,-66,1,1,1
4,47,,1200,,1200,22,88,50,13,25,-66,40.45455,28.87879,13.9705291
9,289,,,324,324,2612,2678,360,14,2304,-66,33.44444,30.19672,22.3056935
79,1243,5411,,,5411,4105,4171,1401,189,2581,-66,1,1,1
5,43,136,,,136,205,271,47,31,193,-66,10.74194,11.42391,8.9645674
10,326,4294,,,4294,890,956,398,4,554,-66,1,1,1
23,316,,495,,495,1334,1400,340,75,985,-66,3.94595,3.60105,3.7406611
5,140,,43,,43,727,793,160,46,587,-66,7.13889,7.00858,5.4536563
53,1232,,1995,,1995,4068,4134,1388,187,2559,-66,1,1,1
33,926,,1917,,1917,7990,8056,1013,298,6745,-66,1,1,1
6,175,,132,,132,836,901,203,85,613,-65,29.26471,28.62381,24.4345744
12,352,,3494,,3494,1825,1890,449,290,1151,-65,1,1,1
6,60,,43,,43,131,196,61,13,122,-65,8.75758,8.53769,8.4172592
5,53,,33,,33,121,186,55,15,116,-65,5.38889,5.63063,5.7939
26,568,,,,,2065,2130,628,307,1195,-65,1.11111,1.08734,1.1570254
5,51,,82,,82,65,130,57,12,61,-65,30.54545,29.55028,23.3176747
10,136,,33,,33,379,444,141,34,269,-65,2,2.0493,1.7454795
20,509,,99,,99,1470,1535,557,114,864,-65,1,1,1
10,137,1155,,,1155,615,679,152,235,292,-64,1,1,1
5,72,,109,,109,234,298,78,30,190,-64,23.52174,23.25694,15.484661
7,273,2202,,,2202,522,586,294,0,292,-64,7.81818,7.59722,8.2560764
13,361,,396,,396,1440,1504,381,128,995,-64,5.76923,5.21765,3.3873189
12,130,,82,,82,617,681,140,66,475,-64,6.53846,6.60465,4.0725242
277,10431,28128,,,28128,37660,37723,12876,209,24638,-63,1,1,1
8,80,,198,,198,169,232,95,0,137,-63,3.03125,2.88837,2.8498277
8,13,,81,,81,234,297,15,54,228,-63,37.90909,37.10294,29.6674946
10,361,,330,,330,1428,1491,409,112,970,-63,10.20833,9.52439,10.108537
4,56,308,,,308,429,492,114,0,378,-63,74.93548,74.19231,30.1978514
10,298,,50,,50,648,711,308,53,350,-63,1.44444,1.54545,1.5926976
14,209,,203,,203,899,961,254,177,530,-62,1.42857,1.35589,1.3829473
14,210,,198,,198,901,963,256,178,529,-62,6.53846,6.60465,4.0725242
14,209,,66,,66,899,961,254,177,530,-62,1.02941,1.02582,1.0258094
4,32,72,,,72,250,312,37,0,275,-62,12.66667,10.55435,6.8640277
14,209,,256,,256,899,961,254,177,530,-62,4.83333,4.80793,3.7670978
14,209,,225,,225,899,961,254,177,530,-62,1,1,1
10,220,,165,,165,536,598,263,0,335,-62,4.25,4.41667,5.159534
90,355,,330,,330,1288,1350,380,51,919,-62,1,1,1
81,2464,,2970,,2970,9713,9775,3037,741,5997,-62,1,1,1
14,210,,201,,201,900,962,256,177,529,-62,4.65,4.60584,4.698964
14,209,,244,,244,897,959,254,177,528,-62,2.52381,2.23549,2.469637
14,209,,185,,185,899,961,254,177,530,-62,4.65,4.60584,4.698964
14,209,,232,,232,899,961,254,177,530,-62,2.52381,2.23549,2.469637
15,401,,866,,866,1734,1795,462,780,553,-61,1,1,1
86,1142,,,,,3772,3833,1287,174,2372,-61,1,1,1
10,99,,,,,462,523,107,34,382,-61,1,1,1
86,1142,,,,,3772,3833,1287,174,2372,-61,1,1,1
63,2290,,1695,,1695,6977,7038,2491,481,4066,-61,1,1,1
12,268,,496,,496,1405,1466,290,84,1092,-61,4.36364,4.03448,4.4217202
10,204,,165,,165,876,936,248,172,516,-60,1,1,1
85,1129,,1407,,1407,3728,3788,1272,172,2344,-60,1,1,1
10,85,,191,,191,406,466,95,86,285,-60,1,1,1
85,1129,,1122,,1122,3728,3788,1272,172,2344,-60,1,1,1
84,1115,,900,,900,3683,3743,1257,170,2316,-60,1,1,1
85,1130,,,,,3729,3789,1273,172,2344,-60,1,1,1
4,22,,495,,495,80,140,25,36,79,-60,109.23077,90.56311,63.3530836
84,1115,,430,,430,3684,3744,1257,170,2317,-60,1,1,1
85,1130,,,,,3729,3789,1273,172,2344,-60,1,1,1
7,184,,198,,198,707,767,189,32,546,-60,5.05882,4.88034,4.3944745
10,184,1446,,,1446,567,626,209,43,374,-59,1,1,1
11,182,1002,,,1002,562,621,207,42,372,-59,1,1,1
15,246,,220,,220,890,949,257,90,602,-59,2.125,2.18627,3.5583046
82,1089,,855,,855,3595,3653,1227,166,2260,-58,1,1,1
36,503,462,,,462,1541,1599,516,60,1023,-58,1.61538,1.47105,1.7282891
13,194,,180,,180,835,893,236,165,492,-58,7.58,7.31534,7.5550585
13,194,,330,,330,833,891,236,164,491,-58,2.52381,2.23549,2.469637
13,194,,50,,50,833,891,236,164,491,-58,2.47059,2.29167,2.0453133
13,195,,138,,138,837,895,237,165,493,-58,11.07895,11.43788,10.5782991
13,194,,396,,396,835,893,236,165,492,-58,2.52381,2.23549,2.469637
13,194,,205,,205,835,893,236,165,492,-58,2.52381,2.23549,2.469637
82,1089,,891,,891,3596,3654,1227,166,2261,-58,1,1,1
13,194,,499,,499,833,891,236,164,491,-58,1.16667,1.14474,1.1127024
21,445,3216,,,3216,1300,1358,511,21,826,-58,1,1,1
12,124,3564,,,3564,556,614,138,212,264,-58,1,1,1
14,123,,339,,339,544,601,136,79,386,-57,5.15385,4.9521,5.1958278
11,36,,94,,94,237,294,37,52,205,-57,7.58,7.31534,7.5550585
20,511,,330,,330,1837,1894,573,143,1178,-57,1,1,1
45,499,,390,,390,2118,2175,540,287,1348,-57,1,1,1
80,1063,,660,,660,3510,3567,1198,162,2207,-57,1,1,1
12,111,,297,,297,564,621,127,158,336,-57,3.38889,3.0125,2.9239789
80,1062,,548,,548,3509,3566,1197,162,2207,-57,1,1,1
10,147,,100,,100,529,586,165,59,362,-57,8.92857,8.88636,10.1998284
11,240,,330,,330,450,507,246,14,247,-57,27.06897,25.94778,21.0427541
11,298,,468,,468,1546,1602,381,246,975,-56,3,3.05682,2.918046
6,150,,115,,115,184,240,161,1,78,-56,16.65,15.82114,14.7994269
11,339,,363,,363,1014,1070,402,139,529,-56,19.42105,19.93697,24.8839466
